Kabupaten,Kecamatan,Desa,Tahun,Jum Penduduk,Persentase Pen Miskin,Jumlah Pen Miskin,Garis Kemiskinan(Rp/Kap/Bulan),Persentase Ruta Miskin Penerima BPNT/Program Sembako (%),Jumlah (kg/ bulan),Harga (Rp/Kg),Persentase Rumah Tangga Memiliki Akses Sanitasi Layak,Persentasi Rumah Tangga Memiliki Akses Air Minum Layak ,Rata-rata pendapatan/hari,Total pendapatan/bulan,Total pengeluaran/bulan,Pengeluaran/hari,Miskin,Tidak Miskin,Miskin dan Tidak Miskin,Bekerja di sektor pertanian,Bekerja bukan di sektor pertanian,Mencari pekerjaan,Tidak bekerja,Persentase Pengangguran,Tingkat Kekumuhan,Luas Kumuh (Ha),<SD,Tamat SD/SMP,>SMA,IPM(indeks pembangunan manusia)
Pesawaran,Way Khilau,Gunung Sari,2022,3.59,"18,83",359.0,"Rp452.521,00",77.11,45.41,Rp17.499,Layak,Layak,Rp100.385,Rp3.000.385,Rp369.1225, Rp12.713 ,"63,402","56,484","57,443",1851.0,2116.0,793.0,529.0,"66,456",Kumuh Sedang,"18,15","5,54","67,58","26,88","66,70"
Pesawaran,Way Khilau,Gunung Sari,2023,3.75,"19,65",375.0,"Rp491.239,00",52.83,45.34,Rp16.637,Layak,Layak,Rp100.386,Rp3.000.386,Rp369.1226, Rp12.714 ,"63,403","56,485","57,444",1851.0,2116.0,793.0,529.0,"66,457",Kumuh Sedang,"19,08","27,89","55,66","16,44","69,46"
Pesawaran,Way Khilau,Kota Jawa,2021,4.37,"22,92",437.0,"Rp420.032,00",87.30,49.43,Rp9.217,Layak,Tidak Layak,Rp100.387,Rp3.000.387,Rp369.1227, Rp12.715 ,"63,404","56,486","57,445",1851.0,2116.0,793.0,529.0,"66,458",Kumuh Ringan ,"3,59","33,99","35,17","30,84","66,14"
Pesawaran,Way Khilau,Kota Jawa,2022,4.58,"24,01",458.0,"Rp452.521,00",99.99,5.61,Rp15.708,Layak,Layak,Rp100.388,Rp3.000.388,Rp369.1228, Rp12.716 ,"63,405","56,487","57,446",1851.0,2116.0,793.0,529.0,"66,459",Kumuh Ringan ,"7,64","27,89","55,66","16,44","66,70"
Pesawaran,Way Khilau,Kota Jawa,2023,4.74,"24,86",474.0,"Rp491.239,00",8.03,32.55,Rp13.423,Layak,Layak,Rp100.389,Rp3.000.389,Rp369.1229, Rp12.717 ,"63,406","56,488","57,447",1851.0,2116.0,793.0,529.0,"66,460",Kumuh Ringan ,"7,64","33,99","35,17","30,84","69,46"
Pesawaran,Way Khilau,Kubu Batu,2021,3.41,"17,87",341.0,"Rp420.032,00",14.31,37.56,Rp10.994,Layak,Layak,Rp100.390,Rp3.000.390,Rp369.1230, Rp12.718 ,"63,407","56,489","57,448",1851.0,2116.0,793.0,529.0,"66,461",Kumuh Sedang,"17,56","25,04","60,25","14,72","66,14"
Pesawaran,Way Khilau,Kubu Batu,2022,3.6,"18,87",360.0,"Rp452.521,00",94.31,18.0,Rp12.962,Layak,Layak,Rp100.391,Rp3.000.391,Rp369.1231, Rp12.719 ,"63,408","56,490","57,449",1851.0,2116.0,793.0,529.0,"66,462",Kumuh Sedang,"19,08","33,99","35,17","30,84","66,70"
Pesawaran,Way Khilau,Kubu Batu,2023,3.73,"19,54",373.0,"Rp491.239,00",21.13,48.81,Rp15.991,Layak,Layak,Rp100.392,Rp3.000.392,Rp369.1232, Rp12.720 ,"63,409","56,491","57,450",1851.0,2116.0,793.0,529.0,"66,463",Kumuh Sedang,"14,26","27,89","55,66","16,44","69,46"
Pesawaran,Way Khilau,Mada Jaya,2021,3.59,"18,81",359.0,"Rp420.032,00",4.49,43.68,Rp14.985,Tidak Layak,Layak,Rp100.393,Rp3.000.393,Rp369.1233, Rp12.721 ,"63,410","56,492","57,451",1851.0,2116.0,793.0,529.0,"66,464",Kumuh Ringan ,"2,07","21,97","60,31","17,73","66,14"
Pesawaran,Way Khilau,Mada Jaya,2022,3.7,"19,40",370.0,"Rp452.521,00",86.04,46.2,Rp5.444,Tidak Layak,Layak,Rp100.394,Rp3.000.394,Rp369.1234, Rp12.722 ,"63,411","56,493","57,452",1851.0,2116.0,793.0,529.0,"66,465",Kumuh Ringan ,"6,53","20,97","66,25","12,78","66,70"
Pesawaran,Way Khilau,Mada Jaya,2023,3.88,"20,32",388.0,"Rp491.239,00",7.36,5.87,Rp18.339,Layak,Layak,Rp100.395,Rp3.000.395,Rp369.1235, Rp12.723 ,"63,412","56,494","57,453",1851.0,2116.0,793.0,529.0,"66,466",Kumuh Ringan ,"2,07","10,58","60,58","28,84","69,46"
Pesawaran,Way Khilau,Padang Cermin,2021,2.0,"10,48",200.0,"Rp420.032,00",96.18,30.64,Rp15.231,Tidak Layak,Tidak Layak,Rp100.396,Rp3.000.396,Rp369.1236, Rp12.724 ,"63,413","56,495","57,454",1851.0,2116.0,793.0,529.0,"66,467",Kumuh Ringan ,"7,64","18,18","53,28","28,55","66,14"
Pesawaran,Way Khilau,Padang Cermin,2022,2.2,"11,52",220.0,"Rp452.521,00",76.03,18.26,Rp18.369,Layak,Layak,Rp100.397,Rp3.000.397,Rp369.1237, Rp12.725 ,"63,414","56,496","57,455",1851.0,2116.0,793.0,529.0,"66,468",Kumuh Ringan ,"5,17","27,89","55,66","16,44","66,70"
Pesawaran,Way Khilau,Padang Cermin,2023,2.21,"11,56",221.0,"Rp491.239,00",40.44,43.21,Rp11.391,Layak,Layak,Rp100.398,Rp3.000.398,Rp369.1238, Rp12.726 ,"63,415","56,497","57,456",1851.0,2116.0,793.0,529.0,"66,469",Kumuh Ringan ,"2,07","33,99","35,17","30,84","69,46"
Pesawaran,Way Khilau,Penengahan,2021,3.09,"16,19",309.0,"Rp420.032,00",6.51,33.48,Rp19.058,Layak,Layak,Rp100.399,Rp3.000.399,Rp369.1239, Rp12.727 ,"63,416","56,498","57,457",1851.0,2116.0,793.0,529.0,"66,470",Kumuh Ringan ,"6,53","27,43","55,53","17,04","66,14"
Pesawaran,Way Khilau,Penengahan,2022,3.2,"16,77",320.0,"Rp452.521,00",71.16,29.25,Rp19.374,Layak,Layak,Rp100.400,Rp3.000.400,Rp369.1240, Rp12.728 ,"63,417","56,499","57,458",1851.0,2116.0,793.0,529.0,"66,471",Kumuh Ringan ,"3,59","25,04","60,25","14,72","66,70"
Pesawaran,Way Khilau,Penengahan,2023,3.39,"17,78",339.0,"Rp491.239,00",56.98,10.16,Rp16.944,Layak,Layak,Rp100.401,Rp3.000.401,Rp369.1241, Rp12.729 ,"63,418","56,500","57,459",1851.0,2116.0,793.0,529.0,"66,472",Kumuh Ringan ,"4,23","33,99","35,17","30,84","69,46"
Pesawaran,Way Khilau,Sukajaya,2021,1.69,"8,85",169.0,"Rp420.032,00",15.14,29.31,Rp19.881,Layak,Tidak Layak,Rp100.402,Rp3.000.402,Rp369.1242, Rp12.730 ,"63,419","56,501","57,460",1851.0,2116.0,793.0,529.0,"66,473",Kumuh Ringan ,"6,53","22,92","58,34","18,75","66,14"
Pesawaran,Way Khilau,Sukajaya,2022,1.8,"9,44",180.0,"Rp452.521,00",62.73,33.44,Rp10.328,Layak,Layak,Rp100.403,Rp3.000.403,Rp369.1243, Rp12.731 ,"63,420","56,502","57,461",1851.0,2116.0,793.0,529.0,"66,474",Kumuh Ringan ,"2,07","17,10","58,96","23,94","66,70"
Pesawaran,Way Khilau,Sukajaya,2023,1.96,"10,27",196.0,"Rp491.239,00",65.73,48.02,Rp17.725,Layak,Layak,Rp100.404,Rp3.000.404,Rp369.1244, Rp12.732 ,"63,421","56,503","57,462",1851.0,2116.0,793.0,529.0,"66,475",Kumuh Ringan ,"7,64","21,08","55,67","23,24","69,46"
Pesawaran,Way Khilau,Tanjung Kerta,2021,1.68,"8,80",168.0,"Rp420.032,00",94.54,31.33,Rp16.560,Layak,Layak,Rp100.405,Rp3.000.405,Rp369.1245, Rp12.733 ,"63,422","56,504","57,463",1851.0,2116.0,793.0,529.0,"66,476",Kumuh Ringan ,"5,17","21,72","55,37","22,91","66,14"
Pesawaran,Way Khilau,Tanjung Kerta,2022,1.9,"9,96",190.0,"Rp452.521,00",45.78,48.53,Rp15.807,Layak,Layak,Rp100.406,Rp3.000.406,Rp369.1246, Rp12.734 ,"63,423","56,505","57,464",1851.0,2116.0,793.0,529.0,"66,477",Kumuh Ringan ,"2,07","27,89","55,66","16,44","66,70"
Pesawaran,Way Khilau,Tanjung Kerta,2023,2.03,"10,62",203.0,"Rp491.239,00",51.25,48.27,Rp14.501,Layak,Layak,Rp100.407,Rp3.000.407,Rp369.1247, Rp12.735 ,"63,424","56,506","57,465",1851.0,2116.0,793.0,529.0,"66,478",Kumuh Ringan ,"6,53","19,32","60,62","20,06","69,46"
Pesawaran,Way Khilau,Tanjung Rejo,2021,1.3,"6,81",130.0,"Rp420.032,00",90.85,34.26,Rp9.610,Layak,Layak,Rp100.408,Rp3.000.408,Rp369.1248, Rp12.736 ,"63,425","56,507","57,466",1851.0,2116.0,793.0,529.0,"66,479",Kumuh Ringan ,"3,59","18,52","57,80","23,68","66,14"
Pesawaran,Way Khilau,Tanjung Rejo,2022,1.52,"7,97",152.0,"Rp452.521,00",24.64,27.77,Rp13.059,Layak,Layak,Rp100.409,Rp3.000.409,Rp369.1249, Rp12.737 ,"63,426","56,508","57,467",1851.0,2116.0,793.0,529.0,"66,480",Kumuh Ringan ,"4,23","22,85","49,16","27,99","66,70"
Pesawaran,Way Khilau,Tanjung Rejo,2023,1.69,"8,86",169.0,"Rp491.239,00",26.33,25.97,Rp9.118,Tidak Layak,Layak,Rp100.410,Rp3.000.410,Rp369.1250, Rp12.738 ,"63,427","56,509","57,468",1851.0,2116.0,793.0,529.0,"66,481",Kumuh Ringan ,"5,82","20,97","66,25","12,78","69,46"
Pesawaran,Way Ratai,Bunut,2021,4.1,"21,49",410.0,"Rp420.032,00",93.01,45.07,Rp5.130,Layak,Layak,Rp100.411,Rp3.000.411,Rp369.1251, Rp12.739 ,"63,428","56,510","57,469",1851.0,2116.0,793.0,529.0,"66,482",Kumuh Sedang,"11,02","10,58","60,58","28,84","66,14"
Pesawaran,Way Ratai,Bunut,2022,4.25,"22,28",425.0,"Rp452.521,00",37.34,6.27,Rp5.374,Layak,Layak,Rp100.412,Rp3.000.412,Rp369.1252, Rp12.740 ,"63,429","56,511","57,470",1851.0,2116.0,793.0,529.0,"66,483",Kumuh Sedang,"13,98","5,54","67,58","26,88","66,70"
Pesawaran,Way Ratai,Bunut,2023,4.31,"22,57",431.0,"Rp491.239,00",77.16,45.64,Rp7.164,Tidak Layak,Tidak Layak,Rp100.413,Rp3.000.413,Rp369.1253, Rp12.741 ,"63,430","56,512","57,471",1851.0,2116.0,793.0,529.0,"66,484",Kumuh Sedang,"18,15","22,40","56,40","21,20","69,46"
Pesawaran,Way Ratai,Bunut Sebrang,2021,3.1,"16,25",310.0,"Rp420.032,00",33.98,9.59,Rp12.706,Tidak Layak,Tidak Layak,Rp100.414,Rp3.000.414,Rp369.1254, Rp12.742 ,"63,431","56,513","57,472",1851.0,2116.0,793.0,529.0,"66,485",Kumuh Ringan ,"5,82","4,00","72,69","23,32","66,14"
Pesawaran,Way Ratai,Bunut Sebrang,2022,3.19,"16,72",319.0,"Rp452.521,00",21.81,39.06,Rp8.339,Layak,Layak,Rp100.415,Rp3.000.415,Rp369.1255, Rp12.743 ,"63,432","56,514","57,473",1851.0,2116.0,793.0,529.0,"66,486",Kumuh Ringan ,"3,01","13,72","63,76","22,52","66,70"
Pesawaran,Way Ratai,Bunut Sebrang,2023,3.27,"17,16",327.0,"Rp491.239,00",30.88,20.28,Rp10.542,Layak,Layak,Rp100.416,Rp3.000.416,Rp369.1256, Rp12.744 ,"63,433","56,515","57,474",1851.0,2116.0,793.0,529.0,"66,487",Kumuh Ringan ,"3,21","20,20","63,03","16,77","69,46"
Pesawaran,Way Ratai,Ceringin Asri,2021,2.45,"12,84",245.0,"Rp420.032,00",50.70,33.71,Rp5.826,Layak,Layak,Rp100.417,Rp3.000.417,Rp369.1257, Rp12.745 ,"63,434","56,516","57,475",1851.0,2116.0,793.0,529.0,"66,488",Kumuh Sedang,"20,15","20,60","58,12","21,28","66,14"
Pesawaran,Way Ratai,Ceringin Asri,2022,2.5,"13,10",250.0,"Rp452.521,00",22.18,32.17,Rp18.667,Layak,Layak,Rp100.418,Rp3.000.418,Rp369.1258, Rp12.746 ,"63,435","56,517","57,476",1851.0,2116.0,793.0,529.0,"66,489",Kumuh Sedang,"20,15","17,10","58,96","23,94","66,70"
Pesawaran,Way Ratai,Ceringin Asri,2023,2.66,"13,92",266.0,"Rp491.239,00",Rp73,22.36,Rp18.274,Layak,Tidak Layak,Rp100.419,Rp3.000.419,Rp369.1259, Rp12.747 ,"63,436","56,518","57,477",1851.0,2116.0,793.0,529.0,"66,490",Kumuh Sedang,"17,56","31,84","52,60","15,56","69,46"
Pesawaran,Way Ratai,Gunungrejo,2021,3.17,"16,61",317.0,"Rp420.032,00",7.49,28.92,Rp18.459,Layak,Layak,Rp100.420,Rp3.000.420,Rp369.1260, Rp12.748 ,"63,437","56,519","57,478",1851.0,2116.0,793.0,529.0,"66,491",Kumuh Ringan ,"3,59","5,54","67,58","26,88","66,14"
Pesawaran,Way Ratai,Gunungrejo,2022,3.2,"16,77",320.0,"Rp452.521,00",55.33,34.03,Rp9.982,Layak,Layak,Rp100.421,Rp3.000.421,Rp369.1261, Rp12.749 ,"63,438","56,520","57,479",1851.0,2116.0,793.0,529.0,"66,492",Kumuh Ringan ,"7,64","27,89","55,66","16,44","66,70"
Pesawaran,Way Ratai,Gunungrejo,2023,3.3,"17,27",330.0,"Rp491.239,00",57.67,47.34,Rp15.693,Layak,Layak,Rp100.422,Rp3.000.422,Rp369.1262, Rp12.750 ,"63,439","56,521","57,480",1851.0,2116.0,793.0,529.0,"66,493",Kumuh Ringan ,"7,64","33,99","35,17","30,84","69,46"
Pesawaran,Way Ratai,Harapan Jaya,2021,2.4,"12,57",240.0,"Rp420.032,00",31.57,45.57,Rp11.404,Layak,Layak,Rp100.423,Rp3.000.423,Rp369.1263, Rp12.751 ,"63,440","56,522","57,481",1851.0,2116.0,793.0,529.0,"66,494",Kumuh Ringan ,"2,07","27,89","55,66","16,44","66,14"
Pesawaran,Way Ratai,Harapan Jaya,2022,2.46,"12,90",246.0,"Rp452.521,00",4.45,32.65,Rp9.525,Layak,Layak,Rp100.424,Rp3.000.424,Rp369.1264, Rp12.752 ,"63,441","56,523","57,482",1851.0,2116.0,793.0,529.0,"66,495",Kumuh Ringan ,"6,53","33,99","35,17","30,84","66,70"
Pesawaran,Way Ratai,Harapan Jaya,2023,2.51,"13,17",251.0,"Rp491.239,00",51.23,45.42,Rp6.056,Tidak Layak,Layak,Rp100.425,Rp3.000.425,Rp369.1265, Rp12.753 ,"63,442","56,524","57,483",1851.0,2116.0,793.0,529.0,"66,496",Kumuh Ringan ,"2,07","25,04","60,25","14,72","69,46"
Pesawaran,Way Ratai,Mulyosari,2021,2.0,"10,48",200.0,"Rp420.032,00",6.38,47.85,Rp11.327,Tidak Layak,Layak,Rp100.426,Rp3.000.426,Rp369.1266, Rp12.754 ,"63,443","56,525","57,484",1851.0,2116.0,793.0,529.0,"66,497",Kumuh Ringan ,"7,64","33,99","35,17","30,84","66,14"
Pesawaran,Way Ratai,Mulyosari,2022,2.47,"12,95",247.0,"Rp452.521,00",84.81,28.76,Rp10.824,Layak,Layak,Rp100.427,Rp3.000.427,Rp369.1267, Rp12.755 ,"63,444","56,526","57,485",1851.0,2116.0,793.0,529.0,"66,498",Kumuh Ringan ,"5,17","27,89","55,66","16,44","66,70"
Pesawaran,Way Ratai,Mulyosari,2023,2.52,"13,21",252.0,"Rp491.239,00",94.94,41.06,Rp20.109,Tidak Layak,Tidak Layak,Rp100.428,Rp3.000.428,Rp369.1268, Rp12.756 ,"63,445","56,527","57,486",1851.0,2116.0,793.0,529.0,"66,499",Kumuh Ringan ,"2,07","21,97","60,31","17,73","69,46"
Pesawaran,Way Ratai,Pesawaran Indah,2021,2.3,"12,06",230.0,"Rp420.032,00",26.50,7.26,Rp10.253,Layak,Layak,Rp100.429,Rp3.000.429,Rp369.1269, Rp12.757 ,"63,446","56,528","57,487",1851.0,2116.0,793.0,529.0,"66,500",Kumuh Ringan ,"6,53","20,97","66,25","12,78","66,14"
Pesawaran,Way Ratai,Pesawaran Indah,2022,2.45,"12,84",245.0,"Rp452.521,00",10.14,23.94,Rp16.560,Layak,Layak,Rp100.430,Rp3.000.430,Rp369.1270, Rp12.758 ,"63,447","56,529","57,488",1851.0,2116.0,793.0,529.0,"66,501",Kumuh Ringan ,"3,59","10,58","60,58","28,84","66,70"
Pesawaran,Way Ratai,Pesawaran Indah,2023,2.55,"13,37",255.0,"Rp491.239,00",28.67,16.56,Rp18.066,Layak,Layak,Rp100.431,Rp3.000.431,Rp369.1271, Rp12.759 ,"63,448","56,530","57,489",1851.0,2116.0,793.0,529.0,"66,502",Kumuh Ringan ,"4,23","18,18","53,28","28,55","69,46"
Pesawaran,Way Ratai,Poncorejo,2021,1.57,"8,21",157.0,"Rp420.032,00",19.66,45.31,Rp15.013,Layak,Layak,Rp100.432,Rp3.000.432,Rp369.1272, Rp12.760 ,"63,449","56,531","57,490",1851.0,2116.0,793.0,529.0,"66,503",Kumuh Ringan ,"5,82","27,89","55,66","16,44","66,14"
Pesawaran,Way Ratai,Poncorejo,2022,1.6,"8,39",160.0,"Rp452.521,00",0.89,40.62,Rp7.890,Layak,Layak,Rp100.433,Rp3.000.433,Rp369.1273, Rp12.761 ,"63,450","56,532","57,491",1851.0,2116.0,793.0,529.0,"66,504",Kumuh Ringan ,"3,01","33,99","35,17","30,84","66,70"
Pesawaran,Way Ratai,Poncorejo,2023,1.73,"9,08",173.0,"Rp491.239,00",89.13,33.07,Rp18.771,Layak,Tidak Layak,Rp100.434,Rp3.000.434,Rp369.1274, Rp12.762 ,"63,451","56,533","57,492",1851.0,2116.0,793.0,529.0,"66,505",Kumuh Ringan ,"3,21","27,43","55,53","17,04","69,46"
Pesawaran,Way Ratai,Sumberjaya,2021,4.41,"23,13",441.0,"Rp420.032,00",78.90,24.79,Rp13.695,Layak,Layak,Rp100.435,Rp3.000.435,Rp369.1275, Rp12.763 ,"63,452","56,534","57,493",1851.0,2116.0,793.0,529.0,"66,506",Kumuh Ringan ,"3,59","25,04","60,25","14,72","66,14"
Pesawaran,Way Ratai,Sumberjaya,2022,4.5,"23,59",450.0,"Rp452.521,00",30.29,5.48,Rp11.838,Layak,Layak,Rp100.436,Rp3.000.436,Rp369.1276, Rp12.764 ,"63,453","56,535","57,494",1851.0,2116.0,793.0,529.0,"66,507",Kumuh Ringan ,"2,07","33,99","35,17","30,84","66,70"
Pesawaran,Way Ratai,Sumberjaya,2023,4.53,"23,76",453.0,"Rp491.239,00",64.48,48.42,Rp14.635,Layak,Layak,Rp100.437,Rp3.000.437,Rp369.1277, Rp12.765 ,"63,454","56,536","57,495",1851.0,2116.0,793.0,529.0,"66,508",Kumuh Ringan ,"6,53","22,92","58,34","18,75","69,46"
Pesawaran,Way Ratai,Wates Way Ratai,2021,1.02,"5,36",102.0,"Rp420.032,00",97.04,48.29,Rp8.810,Layak,Layak,Rp100.438,Rp3.000.438,Rp369.1278, Rp12.766 ,"63,455","56,537","57,496",1851.0,2116.0,793.0,529.0,"66,509",Kumuh Ringan ,"2,07","17,10","58,96","23,94","66,14"
Pesawaran,Way Ratai,Wates Way Ratai,2022,1.1,"5,77",110.0,"Rp452.521,00",78.56,14.79,Rp13.266,Tidak Layak,Layak,Rp100.439,Rp3.000.439,Rp369.1279, Rp12.767 ,"63,456","56,538","57,497",1851.0,2116.0,793.0,529.0,"66,510",Kumuh Ringan ,"7,64","21,08","55,67","23,24","66,70"
Pesawaran,Way Ratai,Wates Way Ratai,2023,1.13,"5,94",113.0,"Rp491.239,00",74.90,6.86,Rp6.978,Layak,Layak,Rp100.440,Rp3.000.440,Rp369.1280, Rp12.768 ,"63,457","56,539","57,498",1851.0,2116.0,793.0,529.0,"66,511",Kumuh Ringan ,"5,17","21,72","55,37","22,91","69,46"
Pesawaran,Way Ratai,Kalirejo,2021,1.5,"7,86",150.0,"Rp420.032,00",60.76,28.86,Rp8.007,Layak,Layak,Rp100.441,Rp3.000.441,Rp369.1281, Rp12.769 ,"63,458","56,540","57,499",1851.0,2116.0,793.0,529.0,"66,512",Kumuh Ringan ,"2,07","25,04","60,25","14,72","66,14"
Pesawaran,Way Ratai,Kalirejo,2022,1.68,"8,80",168.0,"Rp452.521,00",36.99,47.81,Rp12.710,Tidak Layak,Tidak Layak,Rp100.442,Rp3.000.442,Rp369.1282, Rp12.770 ,"63,459","56,541","57,500",1851.0,2116.0,793.0,529.0,"66,513",Kumuh Ringan ,"6,53","33,99","35,17","30,84","66,70"
Pesawaran,Way Ratai,Kalirejo,2023,1.79,"9,36",179.0,"Rp491.239,00",58.46,45.97,Rp16.663,Tidak Layak,Tidak Layak,Rp100.443,Rp3.000.443,Rp369.1283, Rp12.771 ,"63,460","56,542","57,501",1851.0,2116.0,793.0,529.0,"66,514",Kumuh Ringan ,"3,59","27,89","55,66","16,44","69,46"
Pesawaran,Marga Punduh,Kekatang,2025,100000.0,10,10000.0,"Rp40000,00",5,50.0,Rp40000,Layak,Tidak Layak,Rp10000,3000000,Rp2500000,Rp83333,500,300,0,450.0,350.0,700.0,800.0,30,Kumuh Sedang,10,40,60,10,20
Pesawaran,Kedondong,Pasar Baru,2021,500,10,50.0,"Rp7,00",0.11,1,Rp15000,Layak,Layak,Rp200000,21000000,Rp1800000,Rp60000,300,200,0,0,350,100,50,75,Kumuh Sedang,1,2,20,75,70
